station,valid,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar,snowdepth
0CO,8/26/2024 14:35,46.4,30.2,53,250,20,0,30.76,,10,32,SCT,SCT,,,4600,6000,,,,,,,,,,38.26,K0CO 262035Z AUTO 25020G32KT 10SM SCT046 SCT060 08/M01 A3076 RMK AO2,
0CO,8/26/2024 14:55,46.4,28.4,49.24,250,12,0,30.76,,10,27,CLR,,,,,,,,,,,,,,,40.33,K0CO 262055Z AUTO 25012G27KT 10SM CLR 08/M02 A3076 RMK AO2,
0CO,8/26/2024 15:15,48.2,28.4,46.02,260,15,0,30.75,,10,25,SCT,,,,5000,,,,,,,,,,,41.78,K0CO 262115Z AUTO 26015G25KT 10SM SCT050 09/M02 A3075 RMK AO2,
0CO,8/26/2024 15:35,46.4,37.4,70.68,310,4,0,30.75,,10,15,BKN,BKN,,,5000,6500,,,,,,,,,,44.24,K0CO 262135Z AUTO 31004G15KT 10SM BKN050 BKN065 08/03 A3075 RMK AO2,
0CO,8/26/2024 15:55,46.4,37.4,70.68,310,6,0,30.75,,10,18,SCT,SCT,,,5000,6500,,,,,,,,,,42.87,K0CO 262155Z AUTO 31006G18KT 261V031 10SM SCT050 SCT065 08/03 A3075 RMK AO2,
0CO,8/26/2024 16:15,46.4,37.4,70.68,300,9,0,30.75,,10,18,CLR,,,,,,,,,,,,,,,41.42,K0CO 262215Z AUTO 30009G18KT 261V341 10SM CLR 08/03 A3075 RMK AO2,
0CO,8/26/2024 16:35,48.2,32,53.27,320,12,0,30.75,,10,25,SCT,,,,5000,,,,,,,,,,,42.62,K0CO 262235Z AUTO 32012G25KT 301V021 10SM SCT050 09/00 A3075 RMK AO2,
0CO,8/26/2024 16:55,50,33.8,53.54,310,12,0,30.76,,10,22,SCT,SCT,,,5000,6000,,,,,,,,,,50,K0CO 262255Z AUTO 31012G22KT 10SM SCT050 SCT060 10/01 A3076 RMK AO2,
0CO,8/26/2024 17:15,50,28.4,43.03,270,22,0,30.76,,10,30,SCT,SCT,SCT,,4800,5000,7500,,,,,,,,,50,K0CO 262315Z AUTO 27022G30KT 10SM SCT048 SCT050 SCT075 10/M02 A3076 RMK AO2,
0CO,8/26/2024 17:35,48.2,30.2,49.53,280,16,0,30.77,,10,,SCT,,,,6000,,,,,,,,,,,41.53,K0CO 262335Z AUTO 28016KT 10SM SCT060 09/M01 A3077 RMK AO2,
0CO,8/26/2024 17:55,50,30.2,46.31,,,0,30.77,,10,,SCT,,,,7000,,,,,,,,,,,50,K0CO 262355Z AUTO 10SM SCT070 10/M01 A3077 RMK AO2,
0CO,8/26/2024 18:15,46.4,30.2,53,300,13,0,30.77,,10,22,SCT,,,,7000,,,,,,,,,,,40.02,K0CO 270015Z AUTO 30013G22KT 10SM SCT070 08/M01 A3077 RMK AO2,
0CO,8/26/2024 18:35,46.4,30.2,53,300,13,0,30.77,,10,,SCT,SCT,,,6000,7000,,,,,,,,,,40.02,K0CO 270035Z AUTO 30013KT 10SM SCT060 SCT070 08/M01 A3077 RMK AO2,
0CO,8/26/2024 18:55,44.6,28.4,52.72,300,16,0,30.77,,10,,SCT,SCT,,,6000,6500,,,,,,,,,,36.84,K0CO 270055Z AUTO 30016KT 10SM SCT060 SCT065 07/M02 A3077 RMK AO2,
0CO,8/26/2024 19:15,44.6,30.2,56.74,300,14,0,30.77,,10,,CLR,,,,,,,,,,,,,,,37.4,K0CO 270115Z AUTO 30014KT 10SM CLR 07/M01 A3077 RMK AO2,
0CO,8/26/2024 19:35,44.6,30.2,56.74,290,17,0,30.77,,10,,CLR,,,,,,,,,,,,,,,36.58,K0CO 270135Z AUTO 29017KT 10SM CLR 07/M01 A3077 RMK AO2,
0CO,8/26/2024 19:55,42.8,30.2,60.79,290,16,0,30.77,,10,,CLR,,,,,,,,,,,,,,,34.5,K0CO 270155Z AUTO 29016KT 10SM CLR 06/M01 A3077 RMK AO2,
0CO,8/26/2024 20:15,42.8,32,65.38,290,12,0,30.78,,10,,CLR,,,,,,,,,,,,,,,35.75,K0CO 270215Z AUTO 29012KT 10SM CLR 06/00 A3078 RMK AO2,
0CO,8/26/2024 20:35,42.8,32,65.38,290,15,0,30.78,,10,,SCT,SCT,,,4800,6500,,,,,,,,,,34.78,K0CO 270235Z AUTO 29015KT 10SM SCT048 SCT065 06/00 A3078 RMK AO2,
0CO,8/26/2024 20:55,41,32,70.08,290,14,0,30.79,,10,,SCT,SCT,,,5500,6500,,,,,,,,,,32.76,K0CO 270255Z AUTO 29014KT 10SM SCT055 SCT065 05/00 A3079 RMK AO2,
0CO,8/26/2024 21:15,41,32,70.08,280,11,0,30.79,,10,15,CLR,,,,,,,,,,,,,,,33.84,K0CO 270315Z AUTO 28011G15KT 10SM CLR 05/00 A3079 RMK AO2,
0CO,8/26/2024 21:35,41,32,70.08,270,9,0,30.79,,10,16,CLR,,,,,,,,,,,,,,,34.7,K0CO 270335Z AUTO 27009G16KT 10SM CLR 05/00 A3079 RMK AO2,
0CO,8/26/2024 21:55,41,32,70.08,280,14,0,30.79,,10,17,CLR,,,,,,,,,,,,,,,32.76,K0CO 270355Z AUTO 28014G17KT 10SM CLR 05/00 A3079 RMK AO2,
0CO,8/26/2024 22:15,41,32,70.08,270,9,0,30.79,,10,15,CLR,,,,,,,,,,,,,,,34.7,K0CO 270415Z AUTO 27009G15KT 10SM CLR 05/00 A3079 RMK AO2,
0CO,8/26/2024 22:35,41,32,70.08,270,9,0,30.79,,10,14,SCT,SCT,,,3400,4300,,,,,,,,,,34.7,K0CO 270435Z AUTO 27009G14KT 10SM SCT034 SCT043 05/00 A3079 RMK AO2,
0CO,8/26/2024 22:55,41,32,70.08,290,11,0,30.79,,10,,SCT,SCT,,,3600,4800,,,,,,,,,,33.84,K0CO 270455Z AUTO 29011KT 10SM SCT036 SCT048 05/00 A3079 RMK AO2,
0CO,8/27/2024 12:15,50,30.2,46.31,330,5,0,30.79,,10,,CLR,,,,,,,,,,,,,,,50,K0CO 271815Z AUTO 33005KT 10SM CLR 10/M01 A3079 RMK AO2,
0CO,8/27/2024 12:35,51.8,32,46.59,340,5,0,30.79,,10,,CLR,,,,,,,,,,,,,,,51.8,K0CO 271835Z AUTO 34005KT 10SM CLR 11/00 A3079 RMK AO2,
0CO,8/27/2024 12:55,50,32,49.81,10,5,0,30.79,,10,,CLR,,,,,,,,,,,,,,,50,K0CO 271855Z AUTO 01005KT 10SM CLR 10/00 A3079 RMK AO2,
0CO,8/27/2024 13:15,50,32,49.81,10,4,0,30.78,,10,,CLR,,,,,,,,,,,,,,,50,K0CO 271915Z AUTO 01004KT 10SM CLR 10/00 A3078 RMK AO2,
0CO,8/27/2024 13:35,50,32,49.81,320,4,0,30.79,,10,,CLR,,,,,,,,,,,,,,,50,K0CO 271935Z AUTO 32004KT 10SM CLR 10/00 A3079 RMK AO2,
0CO,8/27/2024 13:55,50,32,49.81,320,8,0,30.78,,10,,SCT,,,,5000,,,,,,,,,,,50,K0CO 271955Z AUTO 32008KT 301V051 10SM SCT050 10/00 A3078 RMK AO2,
0CO,8/27/2024 14:15,50,32,49.81,310,9,0,30.77,,10,15,SCT,,,,5000,,,,,,,,,,,50,K0CO 272015Z AUTO 31009G15KT 291V351 10SM SCT050 10/00 A3077 RMK AO2,
0CO,8/27/2024 14:35,50,32,49.81,300,10,0,30.77,,10,17,SCT,,,,5000,,,,,,,,,,,50,K0CO 272035Z AUTO 30010G17KT 10SM SCT050 10/00 A3077 RMK AO2,
0CO,8/27/2024 14:55,51.8,30.2,43.32,260,5,0,30.77,,10,,CLR,,,,,,,,,,,,,,,51.8,K0CO 272055Z AUTO 26005KT 10SM CLR 11/M01 A3077 RMK AO2,
0CO,8/27/2024 15:15,53.6,32,43.61,120,3,0,30.77,,10,14,SCT,,,,6000,,,,,,,,,,,53.6,K0CO 272115Z AUTO 12003G14KT 10SM SCT060 12/00 A3077 RMK AO2,
0CO,8/27/2024 15:35,53.6,32,43.61,300,7,0,30.77,,10,,SCT,,,,5000,,,,,,,,,,,53.6,K0CO 272135Z AUTO 30007KT 10SM SCT050 12/00 A3077 RMK AO2,
0CO,8/27/2024 15:55,53.6,32,43.61,340,5,0,30.77,,10,,SCT,BKN,,,5000,6500,,,,,,,,,,53.6,K0CO 272155Z AUTO 34005KT 10SM SCT050 BKN065 12/00 A3077 RMK AO2,
0CO,8/27/2024 16:15,51.8,32,46.59,100,6,0,30.77,,10,,SCT,BKN,,,5000,6500,,,,,,,,,,51.8,K0CO 272215Z AUTO 10006KT 10SM SCT050 BKN065 11/00 A3077 RMK AO2,
0CO,8/27/2024 16:35,50,32,49.81,90,5,0,30.77,,10,,BKN,BKN,BKN,,4800,6000,7000,,,,,,,,,50,K0CO 272235Z AUTO 09005KT 10SM BKN048 BKN060 BKN070 10/00 A3077 RMK AO2,
0CO,8/27/2024 16:55,50,32,49.81,140,4,0,30.77,,10,,SCT,SCT,OVC,,4800,6000,7000,,,,,,,,,50,K0CO 272255Z AUTO 14004KT 10SM SCT048 SCT060 OVC070 10/00 A3077 RMK AO2,
0CO,8/27/2024 17:15,51.8,32,46.59,110,8,0,30.76,,10,,SCT,BKN,,,5000,7000,,,,,,,,,,51.8,K0CO 272315Z AUTO 11008KT 031V191 10SM SCT050 BKN070 11/00 A3076 RMK AO2,
0CO,8/27/2024 17:35,50,32,49.81,150,5,0,30.75,,10,,BKN,BKN,,,5000,7000,,,,,,,,,,50,K0CO 272335Z AUTO 15005KT 10SM BKN050 BKN070 10/00 A3075 RMK AO2,
0CO,8/27/2024 17:55,50,32,49.81,0,0,0,30.75,,10,,SCT,SCT,,,7000,7500,,,,,,,,,,50,K0CO 272355Z AUTO 00000KT 10SM SCT070 SCT075 10/00 A3075 RMK AO2,
0CO,8/27/2024 18:15,46.4,32,57,150,5,0,30.75,,10,,CLR,,,,,,,,,,,,,,,43.5,K0CO 280015Z AUTO 15005KT 10SM CLR 08/00 A3075 RMK AO2,
0CO,8/27/2024 18:35,46.4,32,57,130,10,0,30.74,,10,,CLR,,,,,,,,,,,,,,,41.03,K0CO 280035Z AUTO 13010KT 10SM CLR 08/00 A3074 RMK AO2,
0CO,8/27/2024 18:55,44.6,32,61.03,110,11,0,30.74,,10,,CLR,,,,,,,,,,,,,,,38.39,K0CO 280055Z AUTO 11011KT 10SM CLR 07/00 A3074 RMK AO2,
0CO,8/27/2024 19:15,44.6,32,61.03,140,6,0,30.74,,10,,CLR,,,,,,,,,,,,,,,40.71,K0CO 280115Z AUTO 14006KT 10SM CLR 07/00 A3074 RMK AO2,
0CO,8/27/2024 19:35,44.6,32,61.03,150,6,0,30.74,,10,,CLR,,,,,,,,,,,,,,,40.71,K0CO 280135Z AUTO 15006KT 10SM CLR 07/00 A3074 RMK AO2,
0CO,8/27/2024 19:55,44.6,32,61.03,160,7,0,30.74,,10,,CLR,,,,,,,,,,,,,,,40.14,K0CO 280155Z AUTO 16007KT 10SM CLR 07/00 A3074 RMK AO2,
0CO,8/27/2024 20:15,44.6,33.8,65.61,130,4,0,30.74,,10,,SCT,,,,6000,,,,,,,,,,,42.13,K0CO 280215Z AUTO 13004KT 10SM SCT060 07/01 A3074 RMK AO2,
0CO,8/27/2024 20:35,42.8,33.8,70.28,150,7,0,30.75,,10,,CLR,,,,,,,,,,,,,,,37.94,K0CO 280235Z AUTO 15007KT 10SM CLR 06/01 A3075 RMK AO2,
0CO,8/27/2024 20:55,42.8,33.8,70.28,130,6,0,30.75,,10,,CLR,,,,,,,,,,,,,,,38.54,K0CO 280255Z AUTO 13006KT 091V281 10SM CLR 06/01 A3075 RMK AO2,
0CO,8/27/2024 21:15,44.6,32,61.03,0,0,0,30.75,,10,,CLR,,,,,,,,,,,,,,,44.6,K0CO 280315Z AUTO 00000KT 10SM CLR 07/00 A3075 RMK AO2,
0CO,8/27/2024 21:35,44.6,32,61.03,0,0,0,30.75,,10,,CLR,,,,,,,,,,,,,,,44.6,K0CO 280335Z AUTO 00000KT 10SM CLR 07/00 A3075 RMK AO2,
0CO,8/27/2024 21:55,44.6,32,61.03,0,0,0,30.74,,10,,CLR,,,,,,,,,,,,,,,44.6,K0CO 280355Z AUTO 00000KT 10SM CLR 07/00 A3074 RMK AO2,
0CO,8/27/2024 22:15,42.8,32,65.38,270,3,0,30.74,,10,,CLR,,,,,,,,,,,,,,,41.03,K0CO 280415Z AUTO 27003KT 10SM CLR 06/00 A3074 RMK AO2,
0CO,8/27/2024 22:35,42.8,32,65.38,240,4,0,30.74,,10,,CLR,,,,,,,,,,,,,,,40.03,K0CO 280435Z AUTO 24004KT 10SM CLR 06/00 A3074 RMK AO2,
0CO,8/27/2024 22:55,42.8,32,65.38,0,0,0,30.74,,10,,CLR,,,,,,,,,,,,,,,42.8,K0CO 280455Z AUTO 00000KT 10SM CLR 06/00 A3074 RMK AO2,
0CO,8/27/2024 23:15,44.6,30.2,56.74,0,0,0,30.72,,10,,CLR,,,,,,,,,,,,,,,44.6,K0CO 280515Z AUTO 00000KT 10SM CLR 07/M01 A3072 RMK AO2,
0CO,8/27/2024 23:35,42.8,32,65.38,260,8,0,30.72,,10,,CLR,,,,,,,,,,,,,,,37.42,K0CO 280535Z AUTO 26008KT 10SM CLR 06/00 A3072 RMK AO2,
0CO,8/27/2024 23:55,42.8,32,65.38,260,5,0,30.71,,10,,CLR,,,,,,,,,,,,,,,39.22,K0CO 280555Z AUTO 26005KT 10SM CLR 06/00 A3071 RMK AO2,
0CO,8/28/2024 0:15,42.8,32,65.38,260,6,0,30.71,,10,,CLR,,,,,,,,,,,,,,,38.54,K0CO 280615Z AUTO 26006KT 10SM CLR 06/00 A3071 RMK AO2,
0CO,8/28/2024 0:35,42.8,32,65.38,270,7,0,30.71,,10,,CLR,,,,,,,,,,,,,,,37.94,K0CO 280635Z AUTO 27007KT 10SM CLR 06/00 A3071 RMK AO2,
0CO,8/28/2024 0:55,42.8,32,65.38,250,6,0,30.71,,10,,CLR,,,,,,,,,,,,,,,38.54,K0CO 280655Z AUTO 25006KT 10SM CLR 06/00 A3071 RMK AO2,
0CO,8/28/2024 1:15,42.8,32,65.38,240,5,0,30.71,,10,15,CLR,,,,,,,,,,,,,,,39.22,K0CO 280715Z AUTO 24005G15KT 10SM CLR 06/00 A3071 RMK AO2,
0CO,8/28/2024 1:35,42.8,32,65.38,280,16,0,30.7,,10,,CLR,,,,,,,,,,,,,,,34.5,K0CO 280735Z AUTO 28016KT 10SM CLR 06/00 A3070 RMK AO2,
0CO,8/28/2024 1:55,42.8,30.2,60.79,270,15,0,30.69,,10,25,CLR,,,,,,,,,,,,,,,34.78,K0CO 280755Z AUTO 27015G25KT 10SM CLR 06/M01 A3069 RMK AO2,
0CO,8/28/2024 2:15,42.8,30.2,60.79,280,18,0,30.69,,10,24,CLR,,,,,,,,,,,,,,,33.97,K0CO 280815Z AUTO 28018G24KT 10SM CLR 06/M01 A3069 RMK AO2,
0CO,8/28/2024 2:35,42.8,30.2,60.79,,,0,30.68,,10,,CLR,,,,,,,,,,,,,,,,K0CO 280835Z AUTO 10SM CLR 06/M01 A3068 RMK AO2,
0CO,8/28/2024 2:55,41,30.2,65.16,290,18,0,30.68,,10,22,CLR,,,,,,,,,,,,,,,31.6,K0CO 280855Z AUTO 29018G22KT 10SM CLR 05/M01 A3068 RMK AO2,
0CO,8/28/2024 3:15,41,30.2,65.16,300,21,0,30.67,,10,25,CLR,,,,,,,,,,,,,,,30.86,K0CO 280915Z AUTO 30021G25KT 10SM CLR 05/M01 A3067 RMK AO2,
0CO,8/28/2024 3:35,41,30.2,65.16,300,16,0,30.67,,10,27,CLR,,,,,,,,,,,,,,,32.15,K0CO 280935Z AUTO 30016G27KT 10SM CLR 05/M01 A3067 RMK AO2,
0CO,8/28/2024 3:55,41,30.2,65.16,300,22,0,30.67,,10,27,CLR,,,,,,,,,,,,,,,30.63,K0CO 280955Z AUTO 30022G27KT 10SM CLR 05/M01 A3067 RMK AO2,
0CO,8/28/2024 4:15,41,30.2,65.16,300,20,0,30.67,,10,27,CLR,,,,,,,,,,,,,,,31.09,K0CO 281015Z AUTO 30020G27KT 10SM CLR 05/M01 A3067 RMK AO2,
0CO,8/28/2024 4:35,41,30.2,65.16,300,16,0,30.67,,10,30,CLR,,,,,,,,,,,,,,,32.15,K0CO 281035Z AUTO 30016G30KT 10SM CLR 05/M01 A3067 RMK AO2,
0CO,8/28/2024 4:55,39.2,30.2,69.88,300,18,0,30.67,,10,25,CLR,,,,,,,,,,,,,,,29.23,K0CO 281055Z AUTO 30018G25KT 10SM CLR 04/M01 A3067 RMK AO2,
0CO,8/28/2024 5:15,41,28.4,60.54,320,15,0,30.67,,10,27,CLR,,,,,,,,,,,,,,,32.45,K0CO 281115Z AUTO 32015G27KT 10SM CLR 05/M02 A3067 RMK AO2,
0CO,8/28/2024 5:35,37.4,30.2,74.98,330,20,0,30.67,,10,27,CLR,,,,,,,,,,,,,,,26.31,K0CO 281135Z AUTO 33020G27KT 10SM CLR 03/M01 A3067 RMK AO2,
0CO,8/28/2024 5:55,37.4,30.2,74.98,330,20,0,30.67,,10,27,CLR,,,,,,,,,,,,,,,26.31,K0CO 281155Z AUTO 33020G27KT 10SM CLR 03/M01 A3067 RMK AO2,
0CO,8/28/2024 6:15,37.4,30.2,74.98,330,17,0,30.67,,10,27,CLR,,,,,,,,,,,,,,,27.15,K0CO 281215Z AUTO 33017G27KT 261V341 10SM CLR 03/M01 A3067 RMK AO2,
0CO,8/28/2024 6:35,37.4,28.4,69.67,330,17,0,30.67,,10,25,CLR,,,,,,,,,,,,,,,27.15,K0CO 281235Z AUTO 33017G25KT 10SM CLR 03/M02 A3067 RMK AO2,
0CO,8/28/2024 6:55,37.4,28.4,69.67,320,19,0,30.67,,10,27,CLR,,,,,,,,,,,,,,,26.58,K0CO 281255Z AUTO 32019G27KT 10SM CLR 03/M02 A3067 RMK AO2,
0CO,8/28/2024 7:15,39.2,28.4,64.93,310,19,0,30.67,,10,24,CLR,,,,,,,,,,,,,,,28.96,K0CO 281315Z AUTO 31019G24KT 10SM CLR 04/M02 A3067 RMK AO2,
0CO,8/28/2024 7:35,39.2,28.4,64.93,320,14,0,30.67,,10,22,CLR,,,,,,,,,,,,,,,30.44,K0CO 281335Z AUTO 32014G22KT 10SM CLR 04/M02 A3067 RMK AO2,
0CO,8/28/2024 7:55,41,28.4,60.54,310,17,0,30.67,,10,21,CLR,,,,,,,,,,,,,,,31.87,K0CO 281355Z AUTO 31017G21KT 10SM CLR 05/M02 A3067 RMK AO2,
0CO,8/28/2024 8:15,41,28.4,60.54,300,7,0,30.67,,10,22,CLR,,,,,,,,,,,,,,,35.75,K0CO 281415Z AUTO 30007G22KT 221V331 10SM CLR 05/M02 A3067 RMK AO2,
0CO,8/28/2024 8:35,42.8,28.4,56.48,320,16,0,30.66,,10,22,CLR,,,,,,,,,,,,,,,34.5,K0CO 281435Z AUTO 32016G22KT 10SM CLR 06/M02 A3066 RMK AO2,
0CO,8/28/2024 8:55,42.8,28.4,56.48,320,9,0,30.67,,10,24,CLR,,,,,,,,,,,,,,,36.94,K0CO 281455Z AUTO 32009G24KT 231V041 10SM CLR 06/M02 A3067 RMK AO2,
0CO,8/28/2024 9:15,44.6,28.4,52.72,310,15,0,30.68,,10,26,CLR,,,,,,,,,,,,,,,37.11,K0CO 281515Z AUTO 31015G26KT 10SM CLR 07/M02 A3068 RMK AO2,
0CO,8/28/2024 9:35,44.6,28.4,52.72,280,22,0,30.68,,10,28,CLR,,,,,,,,,,,,,,,35.45,K0CO 281535Z AUTO 28022G28KT 10SM CLR 07/M02 A3068 RMK AO2,
0CO,8/28/2024 9:55,44.6,26.6,48.96,310,21,0,30.68,,10,29,CLR,,,,,,,,,,,,,,,35.66,K0CO 281555Z AUTO 31021G29KT 10SM CLR 07/M03 A3068 RMK AO2,
0CO,8/28/2024 10:15,46.4,26.6,45.73,,,0,30.68,,10,,CLR,,,,,,,,,,,,,,,,K0CO 281615Z AUTO 10SM CLR 08/M03 A3068 RMK AO2,
0CO,8/28/2024 10:35,46.4,28.4,49.24,290,18,0,30.69,,10,27,CLR,,,,,,,,,,,,,,,38.7,K0CO 281635Z AUTO 29018G27KT 10SM CLR 08/M02 A3069 RMK AO2,
0CO,8/28/2024 10:55,48.2,28.4,46.02,290,15,0,30.69,,10,24,CLR,,,,,,,,,,,,,,,41.78,K0CO 281655Z AUTO 29015G24KT 10SM CLR 09/M02 A3069 RMK AO2,
0CO,8/28/2024 11:15,48.2,28.4,46.02,290,14,0,30.69,,10,25,CLR,,,,,,,,,,,,,,,42.04,K0CO 281715Z AUTO 29014G25KT 10SM CLR 09/M02 A3069 RMK AO2,
0CO,8/28/2024 11:35,50,28.4,43.03,310,14,0,30.69,,10,23,CLR,,,,,,,,,,,,,,,50,K0CO 281735Z AUTO 31014G23KT 10SM CLR 10/M02 A3069 RMK AO2,
0CO,8/28/2024 11:55,50,28.4,43.03,300,13,0,30.69,,10,23,CLR,,,,,,,,,,,,,,,50,K0CO 281755Z AUTO 30013G23KT 10SM CLR 10/M02 A3069 RMK AO2,
0CO,8/28/2024 12:15,50,28.4,43.03,300,12,0,30.68,,10,19,CLR,,,,,,,,,,,,,,,50,K0CO 281815Z AUTO 30012G19KT 10SM CLR 10/M02 A3068 RMK AO2,
0CO,8/28/2024 12:35,51.8,28.4,40.25,280,10,0,30.68,,10,20,CLR,,,,,,,,,,,,,,,51.8,K0CO 281835Z AUTO 28010G20KT 231V311 10SM CLR 11/M02 A3068 RMK AO2,
0CO,8/28/2024 12:55,53.6,30.2,40.54,360,6,0,30.68,,10,,SCT,,,,5500,,,,,,,,,,,53.6,K0CO 281855Z AUTO 36006KT 10SM SCT055 12/M01 A3068 RMK AO2,
0CO,8/28/2024 13:15,53.6,28.4,37.67,290,11,0,30.68,,10,16,SCT,,,,5500,,,,,,,,,,,53.6,K0CO 281915Z AUTO 29011G16KT 10SM SCT055 12/M02 A3068 RMK AO2,
0CO,8/28/2024 13:55,51.8,26.6,37.38,330,8,0,30.67,,10,20,CLR,,,,,,,,,,,,,,,51.8,K0CO 281955Z AUTO 33008G20KT 291V081 10SM CLR 11/M03 A3067 RMK AO2,
0CO,8/28/2024 14:15,53.6,23,30.11,300,9,0,30.66,,10,22,CLR,,,,,,,,,,,,,,,53.6,K0CO 282015Z AUTO 30009G22KT 10SM CLR 12/M05 A3066 RMK AO2,
0CO,8/28/2024 14:35,53.6,26.6,34.98,330,6,0,30.66,,10,18,CLR,,,,,,,,,,,,,,,53.6,K0CO 282035Z AUTO 33006G18KT 211V051 10SM CLR 12/M03 A3066 RMK AO2,
0CO,8/28/2024 14:55,53.6,26.6,34.98,290,15,0,30.65,,10,25,SCT,,,,6500,,,,,,,,,,,53.6,K0CO 282055Z AUTO 29015G25KT 10SM SCT065 12/M03 A3065 RMK AO2,
0CO,8/28/2024 15:15,55.4,26.6,32.76,250,11,0,30.65,,10,24,SCT,,,,6500,,,,,,,,,,,55.4,K0CO 282115Z AUTO 25011G24KT 10SM SCT065 13/M03 A3065 RMK AO2,
0CO,8/28/2024 15:35,53.6,23,30.11,250,12,0,30.64,,10,22,SCT,,,,6500,,,,,,,,,,,53.6,K0CO 282135Z AUTO 25012G22KT 211V281 10SM SCT065 12/M05 A3064 RMK AO2,
0CO,8/28/2024 15:55,55.4,28.4,35.28,280,17,0,30.64,,10,22,SCT,,,,6500,,,,,,,,,,,55.4,K0CO 282155Z AUTO 28017G22KT 10SM SCT065 13/M02 A3064 RMK AO2,
0CO,8/28/2024 16:15,53.6,26.6,34.98,280,14,0,30.64,,10,24,SCT,,,,7000,,,,,,,,,,,53.6,K0CO 282215Z AUTO 28014G24KT 10SM SCT070 12/M03 A3064 RMK AO2,
0CO,8/28/2024 16:35,53.6,26.6,34.98,300,8,0,30.64,,10,19,CLR,,,,,,,,,,,,,,,53.6,K0CO 282235Z AUTO 30008G19KT 10SM CLR 12/M03 A3064 RMK AO2,
0CO,8/28/2024 16:55,55.4,26.6,32.76,260,15,0,30.63,,10,24,CLR,,,,,,,,,,,,,,,55.4,K0CO 282255Z AUTO 26015G24KT 10SM CLR 13/M03 A3063 RMK AO2,
0CO,8/28/2024 17:15,53.6,24.8,32.46,260,11,0,30.63,,10,17,CLR,,,,,,,,,,,,,,,53.6,K0CO 282315Z AUTO 26011G17KT 121V081 10SM CLR 12/M04 A3063 RMK AO2,
0CO,8/28/2024 17:35,53.6,26.6,34.98,270,13,0,30.63,,10,22,CLR,,,,,,,,,,,,,,,53.6,K0CO 282335Z AUTO 27013G22KT 10SM CLR 12/M03 A3063 RMK AO2,
0CO,8/28/2024 17:55,53.6,28.4,37.67,300,10,0,30.63,,10,20,CLR,,,,,,,,,,,,,,,53.6,K0CO 282355Z AUTO 30010G20KT 10SM CLR 12/M02 A3063 RMK AO2,
0CO,8/28/2024 18:15,53.6,28.4,37.67,300,15,0,30.63,,10,21,CLR,,,,,,,,,,,,,,,53.6,K0CO 290015Z AUTO 30015G21KT 10SM CLR 12/M02 A3063 RMK AO2,
0CO,8/28/2024 18:35,51.8,26.6,37.38,300,9,0,30.63,,10,20,CLR,,,,,,,,,,,,,,,51.8,K0CO 290035Z AUTO 30009G20KT 10SM CLR 11/M03 A3063 RMK AO2,
0CO,8/28/2024 18:55,50,26.6,39.95,30,5,0,30.64,,10,,CLR,,,,,,,,,,,,,,,50,K0CO 290055Z AUTO 03005KT 10SM CLR 10/M03 A3064 RMK AO2,
0CO,8/28/2024 19:15,46.4,26.6,45.73,320,7,0,30.64,,10,,CLR,,,,,,,,,,,,,,,42.33,K0CO 290115Z AUTO 32007KT 10SM CLR 08/M03 A3064 RMK AO2,
0CO,8/28/2024 19:35,46.4,26.6,45.73,320,7,0,30.64,,10,,CLR,,,,,,,,,,,,,,,42.33,K0CO 290135Z AUTO 32007KT 10SM CLR 08/M03 A3064 RMK AO2,
0CO,8/28/2024 19:55,44.6,26.6,48.96,330,5,0,30.64,,10,,CLR,,,,,,,,,,,,,,,41.36,K0CO 290155Z AUTO 33005KT 10SM CLR 07/M03 A3064 RMK AO2,
0CO,8/28/2024 20:15,44.6,26.6,48.96,330,6,0,30.64,,10,,CLR,,,,,,,,,,,,,,,40.71,K0CO 290215Z AUTO 33006KT 10SM CLR 07/M03 A3064 RMK AO2,
0CO,8/28/2024 20:35,44.6,26.6,48.96,290,8,0,30.65,,10,,CLR,,,,,,,,,,,,,,,39.63,K0CO 290235Z AUTO 29008KT 10SM CLR 07/M03 A3065 RMK AO2,
0CO,8/28/2024 20:55,44.6,26.6,48.96,330,6,0,30.65,,10,,CLR,,,,,,,,,,,,,,,40.71,K0CO 290255Z AUTO 33006KT 10SM CLR 07/M03 A3065 RMK AO2,
0CO,8/28/2024 21:15,44.6,26.6,48.96,290,8,0,30.65,,10,15,SCT,,,,6000,,,,,,,,,,,39.63,K0CO 290315Z AUTO 29008G15KT 10SM SCT060 07/M03 A3065 RMK AO2,
0CO,8/28/2024 21:35,44.6,26.6,48.96,290,10,0,30.65,,10,15,SCT,SCT,,,6000,10000,,,,,,,,,,38.77,K0CO 290335Z AUTO 29010G15KT 10SM SCT060 SCT100 07/M03 A3065 RMK AO2,
0CO,8/28/2024 21:55,44.6,26.6,48.96,290,11,0,30.65,,10,18,CLR,,,,,,,,,,,,,,,38.39,K0CO 290355Z AUTO 29011G18KT 10SM CLR 07/M03 A3065 RMK AO2,
